date,state,district,pincode,total,anomaly_score
01-03-2025,Andhra Pradesh,East Godavari,533437,618,0.018343308413333537
01-03-2025,Odisha,Kalahandi,766036,784,0.018343308413333537
01-03-2025,Maharashtra,Mumbai City,400037,676,0.018343308413333537
01-05-2025,Telangana,Hyderabad,500006,674,0.018343308413333537
01-07-2025,Odisha,Ganjam,761104,644,0.018343308413333537
01-03-2025,Madhya Pradesh,Sagar,470115,1012,0.018343308413333537
01-06-2025,Andhra Pradesh,East Godavari,533429,619,0.018343308413333537
01-04-2025,Maharashtra,Jalgaon,424105,964,0.018343308413333537
01-06-2025,Rajasthan,Baran,325216,913,0.018343308413333537
01-06-2025,Madhya Pradesh,Damoh,470881,1064,0.018343308413333537
01-04-2025,West Bengal,Darjeeling,734003,455,0.018343308413333537
01-05-2025,Kerala,Malappuram,676519,564,0.018343308413333537
01-07-2025,Tamil Nadu,Salem,636001,708,0.018343308413333537
01-07-2025,Madhya Pradesh,West Nimar,451001,682,0.018343308413333537
01-05-2025,Tamil Nadu,Tiruvannamalai,606708,630,0.018343308413333537
01-05-2025,Andhra Pradesh,Cuddapah,516227,612,0.018343308413333537
01-06-2025,Andhra Pradesh,Chittoor,517214,668,0.018343308413333537
01-03-2025,Odisha,Kalahandi,766011,767,0.018343308413333537
01-07-2025,Rajasthan,Alwar,301701,902,0.018343308413333537
01-04-2025,Andhra Pradesh,West Godavari,534350,604,0.018343308413333537
01-05-2025,Maharashtra,Jalgaon,425105,956,0.018343308413333537
01-07-2025,West Bengal,Barddhaman,713302,513,0.018343308413333537
01-05-2025,Bihar,Begusarai,848204,935,0.018343308413333537
01-04-2025,Odisha,Kalahandi,766011,745,0.018343308413333537
01-07-2025,Jharkhand,Godda,814160,961,0.018343308413333537
01-07-2025,Gujarat,Kachchh,370465,724,0.018343308413333537
01-03-2025,Madhya Pradesh,Khargone,451335,1050,0.018343308413333537
01-04-2025,Rajasthan,Barmer,344022,903,0.018343308413333537
01-03-2025,Jharkhand,Latehar,829203,938,0.018343308413333537
01-04-2025,Andhra Pradesh,East Godavari,533289,612,0.018343308413333537
01-04-2025,Bihar,Rohtas,821115,876,0.018343308413333537
01-04-2025,Rajasthan,Banswara,327801,915,0.018343308413333537
01-03-2025,Tamil Nadu,Tiruvannamalai,632301,630,0.018343308413333537
01-06-2025,Tamil Nadu,Tiruvallur,600095,726,0.018343308413333537
01-06-2025,Karnataka,Gulbarga,585310,538,0.018343308413333537
01-04-2025,Madhya Pradesh,Bhopal,462042,954,0.018343308413333537
01-07-2025,Bihar,Rohtas,802215,872,0.018343308413333537
01-04-2025,Tripura,West Tripura,799201,750,0.018343308413333537
01-07-2025,Chhattisgarh,Bilaspur,495112,939,0.018343308413333537
01-05-2025,Tamil Nadu,Tiruchirappalli,620017,635,0.018343308413333537
01-06-2025,Jharkhand,East Singhbhum,832104,897,0.018343308413333537
01-04-2025,West Bengal,Dakshin Dinajpur,733125,604,0.018343308413333537
01-06-2025,Chhattisgarh,Dakshin Bastar Dantewada,494441,881,0.018343308413333537
01-07-2025,Rajasthan,Alwar,301025,903,0.018343308413333537
01-05-2025,Jharkhand,Ranchi,835222,938,0.018343308413333537
01-07-2025,Uttar Pradesh,Hamirpur,210301,680,0.018343308413333537
01-06-2025,Andhra Pradesh,Ananthapuramu,515812,537,0.018343308413333537
01-03-2025,West Bengal,Haora,711302,456,0.018343308413333537
01-04-2025,Andhra Pradesh,Vizianagaram,535217,639,0.018343308413333537
01-04-2025,Andhra Pradesh,East Godavari,533431,612,0.018343308413333537
01-05-2025,Delhi,South Delhi,110047,1125,0.017891784578147996
01-05-2025,Tamil Nadu,Thanjavur,614628,583,0.0178131633451708
01-04-2025,Bihar,Darbhanga,846003,936,0.0178131633451708
01-06-2025,Gujarat,Vadodara,390011,724,0.0178131633451708
01-05-2025,Punjab,Patiala,147102,831,0.0178131633451708
01-03-2025,Gujarat,Ahmedabad,382110,843,0.0178131633451708
01-05-2025,Rajasthan,Sikar,332709,813,0.0178131633451708
01-07-2025,Chhattisgarh,Balod,491228,990,0.0178131633451708
01-03-2025,Gujarat,Ahmedabad,382220,834,0.0178131633451708
01-06-2025,Chhattisgarh,Bemetara,490036,1026,0.0178131633451708
01-05-2025,Uttar Pradesh,Kannauj,209722,931,0.0178131633451708
01-07-2025,Kerala,Kottayam,686533,398,0.0178131633451708
01-04-2025,Tamil Nadu,Karur,621313,585,0.0178131633451708
01-05-2025,Tamil Nadu,Tiruvannamalai,606803,619,0.0178131633451708
01-04-2025,Odisha,Jagatsinghapur,754141,582,0.0178131633451708
01-04-2025,Uttar Pradesh,Jaunpur,222161,884,0.0178131633451708
01-03-2025,Madhya Pradesh,Rewa,486441,962,0.0178131633451708
01-06-2025,Maharashtra,Ratnagiri,415712,759,0.0178131633451708
01-05-2025,Odisha,Bargarh,768029,691,0.0178131633451708
01-04-2025,Odisha,Mayurbhanj,757033,653,0.0178131633451708
01-05-2025,Andhra Pradesh,Kurnool,518308,725,0.0178131633451708
01-07-2025,Punjab,Amritsar,143601,844,0.0178131633451708
01-07-2025,Tamil Nadu,Tiruppur,641606,626,0.0178131633451708
01-03-2025,Tamil Nadu,Thanjavur,612401,592,0.0178131633451708
01-04-2025,Rajasthan,Dholpur,328001,912,0.0178131633451708
01-04-2025,Tamil Nadu,Tiruvannamalai,606803,613,0.0178131633451708
01-06-2025,Maharashtra,Thane,421401,948,0.0178131633451708
01-03-2025,Tamil Nadu,Thanjavur,614628,586,0.0178131633451708
01-06-2025,Kerala,Pathanamthitta,689501,398,0.0178131633451708
01-07-2025,Madhya Pradesh,Balaghat,481111,969,0.0178131633451708
01-03-2025,Gujarat,Ahmedabad,382480,837,0.0178131633451708
01-04-2025,Bihar,Samastipur,848127,941,0.0178131633451708
01-03-2025,West Bengal,Malda,732102,641,0.0178131633451708
01-07-2025,Madhya Pradesh,Indore,452007,1008,0.0178131633451708
01-03-2025,Bihar,Darbhanga,847106,942,0.0178131633451708
01-03-2025,Bihar,Darbhanga,847405,940,0.0178131633451708
01-07-2025,Maharashtra,Chandrapur,442702,946,0.0178131633451708
01-07-2025,Jharkhand,Dhanbad,826004,855,0.0178131633451708
01-07-2025,Bihar,Samastipur,848504,940,0.0178131633451708
01-07-2025,Madhya Pradesh,Sheopur,476335,1039,0.0178131633451708
01-06-2025,Gujarat,Ahmedabad,382110,833,0.0178131633451708
01-05-2025,West Bengal,Birbhum,731216,625,0.0178131633451708
01-07-2025,Maharashtra,Bid,431517,615,0.0178131633451708
01-05-2025,Gujarat,Ahmedabad,382424,833,0.0178131633451708
01-07-2025,Karnataka,Bangalore,560076,561,0.0178131633451708
01-06-2025,Punjab,Sangrur,148026,809,0.0178131633451708
01-07-2025,Andhra Pradesh,Hyderabad,500013,688,0.0178131633451708
01-04-2025,Chhattisgarh,Balrampur,497225,987,0.0178131633451708
01-03-2025,Rajasthan,Hanumangarh,335063,903,0.0178131633451708
01-06-2025,Nagaland,Kohima,797001,637,0.0178131633451708
01-03-2025,Bihar,Siwan,841238,853,0.0178131633451708
01-07-2025,Haryana,Bhiwani,127032,893,0.0178131633451708
01-07-2025,Madhya Pradesh,Balaghat,481226,960,0.0178131633451708
01-03-2025,Assam,Lakhimpur,787031,557,0.0178131633451708
01-07-2025,Gujarat,Surendra Nagar,363440,748,0.0178131633451708
01-04-2025,Bihar,Aurangabad,824102,945,0.0178131633451708
01-04-2025,Maharashtra,Thane,421204,948,0.0178131633451708
01-07-2025,Madhya Pradesh,Shahdol,484669,968,0.0178131633451708
01-06-2025,Odisha,Rayagada,765029,709,0.0178131633451708
01-04-2025,Jharkhand,Hazaribagh,825319,855,0.0178131633451708
01-04-2025,Jammu and Kashmir,Doda,182202,739,0.0178131633451708
01-06-2025,Bihar,Samastipur,848117,941,0.0178131633451708
01-05-2025,Jammu and Kashmir,Srinagar,190002,752,0.0178131633451708
01-03-2025,Punjab,Jalandhar,144041,713,0.0178131633451708
01-06-2025,Odisha,Mayurbhanj,757033,656,0.0178131633451708
01-04-2025,Madhya Pradesh,Tikamgarh,472337,1056,0.0178131633451708
01-07-2025,Punjab,Bathinda,151509,836,0.0178131633451708
01-04-2025,Punjab,Amritsar,143101,811,0.0178131633451708
01-05-2025,Gujarat,Vadodara,390012,724,0.0178131633451708
01-03-2025,Jammu and Kashmir,Srinagar,190002,749,0.0178131633451708
01-06-2025,Odisha,Kendujhar,758021,650,0.0178131633451708
01-05-2025,Kerala,Pathanamthitta,689501,401,0.0178131633451708
01-05-2025,Jharkhand,Khunti,835216,900,0.0178131633451708
01-07-2025,West Bengal,Uttar Dinajpur,733156,671,0.0178131633451708
01-05-2025,Karnataka,Bangalore,560043,562,0.0178131633451708
01-06-2025,Telangana,K.v. Rangareddy,500018,649,0.0178131633451708
01-07-2025,Odisha,Ganjam,761029,638,0.0178131633451708
01-03-2025,Tamil Nadu,Tiruppur,638111,627,0.0178131633451708
01-05-2025,Haryana,Mahendragarh,123029,947,0.0178131633451708
01-05-2025,Odisha,Mayurbhanj,757048,658,0.0178131633451708
01-06-2025,Goa,North Goa,403401,416,0.0178131633451708
01-05-2025,Maharashtra,Kolhapur,416012,868,0.0178131633451708
01-04-2025,Gujarat,Ahmedabad,380015,830,0.0178131633451708
01-05-2025,Punjab,Sangrur,148033,828,0.0178131633451708
01-05-2025,Odisha,Kendrapara,754211,626,0.0178131633451708
01-05-2025,Maharashtra,Chandrapur,442701,948,0.0178131633451708
01-03-2025,Jharkhand,Seraikela-kharsawan,832401,668,0.0178131633451708
01-07-2025,Jammu and Kashmir,Srinagar,190006,749,0.0178131633451708
01-03-2025,Odisha,Kandhamal,762101,649,0.0178131633451708
01-07-2025,Chhattisgarh,Surajpur,497229,982,0.0178131633451708
01-03-2025,Assam,Nagaon,782426,712,0.0178131633451708
01-07-2025,Uttar Pradesh,Kanpur Dehat,209101,901,0.0178131633451708
01-03-2025,Tamil Nadu,Coimbatore,641023,627,0.0178131633451708
01-05-2025,Madhya Pradesh,Dewas,455332,1018,0.0178131633451708
01-06-2025,Punjab,Bathinda,151509,834,0.0178131633451708
01-04-2025,Maharashtra,Parbhani,431506,974,0.0178131633451708
01-06-2025,Uttar Pradesh,Kannauj,209722,936,0.0178131633451708
01-05-2025,Kerala,Kasaragod,671543,572,0.0178131633451708
01-03-2025,Kerala,Kasaragod,671323,578,0.0178131633451708
01-06-2025,Tamil Nadu,Namakkal,637408,630,0.0178131633451708
01-03-2025,Odisha,Angul,759132,664,0.0178131633451708
25-11-2025,Maharashtra,Thane,421302,949,0.0178131633451708
01-03-2025,Rajasthan,Rajsamand,313331,799,0.0178131633451708
01-03-2025,Odisha,Khorda,752050,592,0.0178131633451708
01-07-2025,Jammu and Kashmir,Doda,182202,753,0.0178131633451708
01-03-2025,Jharkhand,East Singhbhum,831004,921,0.01728337684459169
01-06-2025,Karnataka,Kalaburagi,585103,552,0.01728337684459169
01-03-2025,Tamil Nadu,Vellore,632006,587,0.01728337684459169
01-06-2025,Jharkhand,Garhwa,822112,956,0.01728337684459169
01-05-2025,Gujarat,Gandhinagar,382305,713,0.01728337684459169
01-03-2025,Bihar,Banka,813211,915,0.01728337684459169
01-07-2025,Gujarat,Surat,394230,799,0.01728337684459169
01-03-2025,Bihar,Nalanda,803118,917,0.01728337684459169
01-03-2025,Andhra Pradesh,Srikakulam,532001,696,0.01728337684459169
01-06-2025,Maharashtra,Solapur,413216,942,0.01728337684459169
01-06-2025,Telangana,Nizamabad,503187,536,0.01728337684459169
01-03-2025,West Bengal,Nadia,741103,551,0.01728337684459169
01-05-2025,Odisha,Dhenkanal,759120,693,0.01728337684459169
01-05-2025,Tamil Nadu,Tiruchirappalli,620102,613,0.01728337684459169
01-04-2025,Jharkhand,East Singhbhum,831011,922,0.01728337684459169
01-04-2025,Maharashtra,Jalna,431204,958,0.01728337684459169
01-07-2025,Karnataka,Chikkaballapur,561207,559,0.01728337684459169
01-04-2025,Gujarat,Gandhinagar,382355,714,0.01728337684459169
01-03-2025,Jammu and Kashmir,Kupwara,193302,832,0.01728337684459169
01-07-2025,Odisha,Bargarh,768029,702,0.01728337684459169
01-06-2025,Madhya Pradesh,Rewa,486553,952,0.01728337684459169
01-07-2025,Karnataka,Dakshina Kannada,575018,443,0.01728337684459169
01-07-2025,Maharashtra,Nashik,423204,969,0.01728337684459169
01-05-2025,Andhra Pradesh,Prakasam,523320,606,0.01728337684459169
01-04-2025,Chhattisgarh,Balod,491226,994,0.01728337684459169
01-06-2025,Bihar,Muzaffarpur,842001,920,0.01728337684459169
01-07-2025,Andhra Pradesh,Srikakulam,532001,694,0.01728337684459169
01-06-2025,Andhra Pradesh,Prakasam,523305,600,0.01728337684459169
01-07-2025,Madhya Pradesh,Indore,452005,1007,0.01728337684459169
01-03-2025,Telangana,Sangareddy,502032,458,0.01728337684459169
01-04-2025,Karnataka,Chikkaballapur,561207,557,0.01728337684459169
01-04-2025,Andhra Pradesh,Chittoor,517590,659,0.01728337684459169
01-06-2025,Maharashtra,Bid,431517,619,0.01728337684459169
01-07-2025,Karnataka,Bangalore,560064,554,0.01728337684459169
01-03-2025,Tamil Nadu,Tiruchirappalli,620013,620,0.01728337684459169
01-04-2025,Karnataka,Dakshina Kannada,574227,440,0.01728337684459169
01-07-2025,Andhra Pradesh,East Godavari,533450,604,0.01728337684459169
01-07-2025,Andhra Pradesh,East Godavari,533437,601,0.01728337684459169
01-07-2025,Madhya Pradesh,Ujjain,456668,960,0.01728337684459169
01-05-2025,Nagaland,Kiphire,798611,739,0.01728337684459169
01-03-2025,Andhra Pradesh,Srikakulam,532195,695,0.01728337684459169
01-04-2025,Punjab,Moga,142042,722,0.01728337684459169
01-04-2025,Karnataka,Bagalkot,587201,555,0.01728337684459169
01-03-2025,Andhra Pradesh,Nellore,524201,560,0.01728337684459169
01-06-2025,West Bengal,North 24 Parganas,743442,538,0.01728337684459169
01-07-2025,Assam,Cachar,788005,517,0.01728337684459169
01-06-2025,Andhra Pradesh,East Godavari,507129,600,0.01728337684459169
01-05-2025,Rajasthan,Dholpur,328001,906,0.01728337684459169
01-03-2025,Karnataka,Kalaburagi,585103,546,0.01728337684459169
01-07-2025,Gujarat,Banaskantha,385555,849,0.01728337684459169
01-05-2025,Andhra Pradesh,Chittoor,517423,661,0.01728337684459169
01-04-2025,Andhra Pradesh,Krishna,521190,611,0.01728337684459169
01-04-2025,Madhya Pradesh,Sidhi,486776,1030,0.01728337684459169
01-06-2025,Bihar,East Champaran,845302,932,0.01728337684459169
01-03-2025,Uttar Pradesh,Jaunpur,222143,862,0.01728337684459169
01-03-2025,Gujarat,Ahmedabad,380058,828,0.01728337684459169
01-05-2025,Andhra Pradesh,Prakasam,523328,598,0.01728337684459169
01-03-2025,Bihar,Sitamarhi,843332,950,0.01728337684459169
01-06-2025,Tripura,West Tripura,799103,736,0.01728337684459169
01-06-2025,West Bengal,North 24 Parganas,700125,543,0.01728337684459169
01-06-2025,Jharkhand,Seraikela-Kharsawan,832401,914,0.01728337684459169
01-03-2025,Uttar Pradesh,Jaunpur,222161,869,0.01728337684459169
01-04-2025,Tripura,North Tripura,799261,720,0.01728337684459169
01-05-2025,Andhra Pradesh,Prakasam,523201,605,0.01728337684459169
01-06-2025,Jharkhand,Godda,814153,954,0.01728337684459169
01-03-2025,Assam,Dhemaji,787059,544,0.01728337684459169
01-04-2025,Jammu and Kashmir,Badgam,191111,711,0.01728337684459169
01-06-2025,Odisha,Rayagada,765020,708,0.01728337684459169
01-05-2025,Andhra Pradesh,Nellore,524126,562,0.01728337684459169
01-07-2025,Madhya Pradesh,Rewa,486340,952,0.01728337684459169
01-05-2025,Jammu and Kashmir,Kupwara,193223,848,0.01728337684459169
01-05-2025,Telangana,K.v. Rangareddy,501501,645,0.01728337684459169
01-07-2025,Gujarat,Anand,388550,698,0.01728337684459169
01-06-2025,Maharashtra,Buldana,444303,661,0.01728337684459169
01-06-2025,Madhya Pradesh,Katni,483770,981,0.01728337684459169
01-05-2025,Karnataka,Uttara Kannada,581329,441,0.01728337684459169
01-07-2025,Uttar Pradesh,Hamirpur,210505,659,0.01728337684459169
01-05-2025,Tamil Nadu,Tiruppur,638111,630,0.01728337684459169
01-03-2025,Karnataka,Gadag,582116,551,0.01728337684459169
01-05-2025,Andhra Pradesh,Nellore,524132,560,0.01728337684459169
01-06-2025,Andhra Pradesh,Prakasam,523201,598,0.01728337684459169
01-04-2025,Maharashtra,Nashik,423401,966,0.01728337684459169
01-05-2025,Tamil Nadu,Namakkal,637013,624,0.01728337684459169
01-06-2025,Andhra Pradesh,Krishna,521235,611,0.01728337684459169
01-05-2025,Tamil Nadu,Kancheepuram,600073,635,0.01728337684459169
01-06-2025,Bihar,East Champaran,845433,932,0.01728337684459169
01-05-2025,Gujarat,Surat,395001,805,0.01728337684459169
01-04-2025,Uttar Pradesh,Sambhal,202527,948,0.01728337684459169
01-04-2025,Andhra Pradesh,Hyderabad,500053,678,0.01728337684459169
01-03-2025,Rajasthan,Chittorgarh,312023,781,0.01728337684459169
01-07-2025,Telangana,K.v. Rangareddy,509335,645,0.01728337684459169
01-06-2025,Odisha,Nabarangapur,764059,785,0.01728337684459169
01-07-2025,Andhra Pradesh,Ananthapuramu,515001,529,0.01728337684459169
01-03-2025,West Bengal,South 24 Parganas,743372,639,0.01728337684459169
01-07-2025,Gujarat,The Dangs,394730,838,0.01728337684459169
01-06-2025,Bihar,Madhubani,847235,940,0.01728337684459169
01-03-2025,Karnataka,Mandya,571430,534,0.01728337684459169
01-05-2025,Telangana,Warangal Urban,506002,435,0.01728337684459169
01-04-2025,Jharkhand,Giridih,815313,905,0.01728337684459169
01-04-2025,Maharashtra,Amravati,444606,959,0.01728337684459169
01-03-2025,Tamil Nadu,Pudukkottai,622302,630,0.01728337684459169
01-06-2025,Haryana,Yamuna Nagar,135003,950,0.01728337684459169
01-06-2025,West Bengal,North 24 Parganas,700135,550,0.01728337684459169
01-06-2025,Andhra Pradesh,Chittoor,517423,659,0.01728337684459169
01-06-2025,Karnataka,Kolar,563130,583,0.01728337684459169
01-04-2025,Chhattisgarh,Janjgir-champa,495660,1020,0.01728337684459169
01-03-2025,Bihar,Madhubani,847236,942,0.01728337684459169
01-05-2025,Telangana,Mahabubnagar,509125,651,0.01728337684459169
01-07-2025,Maharashtra,Latur,413532,970,0.01728337684459169
01-04-2025,Daman and Diu,Daman,396210,471,0.01728337684459169
01-07-2025,Jammu and Kashmir,Baramula,193301,798,0.01728337684459169
01-06-2025,Uttar Pradesh,Allahabad,211008,948,0.01728337684459169
01-06-2025,Gujarat,Navsari,396580,613,0.01728337684459169
01-06-2025,Odisha,Baleswar,756045,641,0.01728337684459169
01-06-2025,Tamil Nadu,Namakkal,637013,623,0.01728337684459169
01-04-2025,Uttarakhand,Nainital,263157,777,0.01728337684459169
01-03-2025,Andhra Pradesh,Hyderabad,500053,681,0.01728337684459169
01-03-2025,Punjab,Moga,142048,720,0.01728337684459169
01-03-2025,West Bengal,Jalpaiguri,735210,495,0.01728337684459169
01-06-2025,Karnataka,Gadag,582103,546,0.01728337684459169
01-03-2025,Karnataka,Bangalore,560047,545,0.01728337684459169
01-03-2025,Tamil Nadu,Thoothukkudi,628712,566,0.01728337684459169
01-07-2025,Rajasthan,Dungarpur,314402,844,0.01728337684459169
01-04-2025,Uttar Pradesh,Shrawasti,271840,944,0.01728337684459169
01-05-2025,West Bengal,Hooghly,712410,551,0.01728337684459169
01-06-2025,Jharkhand,West Singhbhum,833104,963,0.01728337684459169
01-07-2025,Maharashtra,Amravati,444901,956,0.01728337684459169
01-07-2025,Karnataka,Bangalore,560016,548,0.01728337684459169
01-03-2025,Madhya Pradesh,Rewa,486123,951,0.01728337684459169
01-05-2025,Uttar Pradesh,Hamirpur,210507,664,0.01728337684459169
01-05-2025,Uttar Pradesh,Aligarh,202280,947,0.01728337684459169
01-07-2025,Karnataka,Gulbarga,585302,534,0.01728337684459169
01-03-2025,Orissa,Khordha,751002,240,0.01728337684459169
01-07-2025,Odisha,Nuapada,766111,783,0.01728337684459169
01-06-2025,Maharashtra,Kolhapur,416116,860,0.01728337684459169
01-04-2025,Andhra Pradesh,Chittoor,517401,648,0.01728337684459169
01-06-2025,West Bengal,North 24 Parganas,743235,549,0.01728337684459169
01-04-2025,Tripura,Dhalai,799285,769,0.01728337684459169
01-05-2025,Jharkhand,West Singhbhum,833105,963,0.01728337684459169
01-05-2025,Uttarakhand,Nainital,244715,775,0.01728337684459169
01-07-2025,Jammu and Kashmir,Rajouri,185131,804,0.01675394866907609
01-05-2025,Odisha,Ganjam,761029,631,0.01675394866907609
01-07-2025,Tamil Nadu,Coimbatore,641301,620,0.01675394866907609
01-07-2025,West Bengal,Nadia,741201,546,0.01675394866907609
01-03-2025,Orissa,Khordha,751019,252,0.01675394866907609
01-07-2025,Andhra Pradesh,East Godavari,533288,565,0.01675394866907609
01-06-2025,Telangana,K.v. Rangareddy,501505,639,0.01675394866907609
01-06-2025,Chhattisgarh,Bilaspur,495112,921,0.01675394866907609
01-06-2025,Odisha,Gajapati,761016,733,0.01675394866907609
01-07-2025,Bihar,Bhagalpur,813204,927,0.01675394866907609
01-07-2025,Uttar Pradesh,Azamgarh,276404,854,0.01675394866907609
01-03-2025,Maharashtra,Ratnagiri,415605,742,0.01675394866907609
01-05-2025,Maharashtra,Nashik,422203,963,0.01675394866907609
01-04-2025,West Bengal,Birbhum,731224,615,0.01675394866907609
01-05-2025,West Bengal,Hooghly,712401,539,0.01675394866907609
01-06-2025,Kerala,Palakkad,678004,498,0.01675394866907609
01-07-2025,Uttar Pradesh,Hardoi,241302,969,0.01675394866907609
01-07-2025,Rajasthan,Jalor,307030,897,0.01675394866907609
01-06-2025,Madhya Pradesh,Dhar,454441,1006,0.01675394866907609
